time_utc,open,high,low,close,tick_volume
2025-11-10 22:00:00,1.31651,1.31780,1.31572,1.31650,21398
2025-11-11 02:00:00,1.31649,1.31723,1.31607,1.31664,26608
2025-11-11 06:00:00,1.31663,1.31714,1.31163,1.31292,37925
2025-11-11 10:00:00,1.31286,1.31781,1.31213,1.31710,36592
2025-11-11 14:00:00,1.31712,1.31847,1.31581,1.31745,39680
2025-11-11 18:00:00,1.31742,1.31783,1.31478,1.31494,22344
2025-11-11 22:00:00,1.31485,1.31545,1.31370,1.31384,16422
2025-11-12 02:00:00,1.31385,1.31442,1.31282,1.31333,22682
2025-11-12 06:00:00,1.31332,1.31554,1.31147,1.31162,36480
2025-11-12 10:00:00,1.31161,1.31402,1.30959,1.31051,39137
2025-11-12 14:00:00,1.31050,1.31398,1.30841,1.31395,43214
2025-11-12 18:00:00,1.31394,1.31443,1.31240,1.31328,27668
2025-11-12 22:00:00,1.31243,1.31313,1.31108,1.31239,25829
2025-11-13 02:00:00,1.31238,1.31289,1.31151,1.31175,29807
2025-11-13 06:00:00,1.31169,1.31711,1.31006,1.31562,41949
2025-11-13 10:00:00,1.31561,1.31842,1.31432,1.31691,41971
2025-11-13 14:00:00,1.31693,1.32160,1.31653,1.32115,49174
2025-11-13 18:00:00,1.32114,1.32140,1.31842,1.31918,33418
2025-11-13 22:00:00,1.31846,1.31905,1.31351,1.31470,27699
2025-11-14 02:00:00,1.31469,1.31591,1.31387,1.31481,29118
2025-11-14 06:00:00,1.31482,1.32002,1.31077,1.31554,45751
2025-11-14 10:00:00,1.31545,1.31811,1.31220,1.31673,42880
2025-11-14 14:00:00,1.31674,1.31785,1.31251,1.31615,50728
2025-11-14 18:00:00,1.31614,1.31745,1.31496,1.31736,30072
2025-11-16 22:00:00,1.31485,1.31714,1.31476,1.31560,25372
2025-11-17 02:00:00,1.31559,1.31560,1.31412,1.31428,22893
2025-11-17 06:00:00,1.31429,1.31808,1.31356,1.31646,34212
2025-11-17 10:00:00,1.31645,1.31931,1.31489,1.31732,37620
2025-11-17 14:00:00,1.31731,1.31792,1.31609,1.31697,38931
