time_utc,open,high,low,close,tick_volume
2018-06-13 13:00:00,110.48000,110.48200,110.34100,110.40100,11907
2018-06-13 17:00:00,110.39900,110.84700,110.27200,110.34300,24525
2018-06-13 21:00:00,110.32200,110.36800,110.08300,110.30000,14378
2018-06-14 01:00:00,110.29900,110.35200,110.16000,110.19200,12356
2018-06-14 05:00:00,110.18800,110.19400,109.91800,109.95200,16509
2018-06-14 09:00:00,109.95300,110.22600,109.92400,110.17000,22200
2018-06-14 13:00:00,110.17100,110.49400,110.16300,110.44000,24127
2018-06-14 17:00:00,110.43900,110.69400,110.41400,110.62500,11851
2018-06-14 21:00:00,110.63500,110.69100,110.49200,110.56700,14938
2018-06-15 01:00:00,110.56400,110.79800,110.45500,110.75000,14629
2018-06-15 05:00:00,110.75300,110.90300,110.38700,110.50600,22887
2018-06-15 09:00:00,110.50700,110.73400,110.44200,110.49600,22391
2018-06-15 13:00:00,110.49500,110.65200,110.41300,110.59200,26151
2018-06-15 17:00:00,110.59300,110.67800,110.53400,110.66400,9664
2018-06-17 21:00:00,110.66400,110.73400,110.46900,110.55500,10814
2018-06-18 01:00:00,110.55400,110.55400,110.30000,110.50100,12197
2018-06-18 05:00:00,110.50000,110.61800,110.44400,110.53000,13671
2018-06-18 09:00:00,110.52900,110.58000,110.41700,110.46800,14297
2018-06-18 13:00:00,110.46700,110.52400,110.37700,110.46400,15940
2018-06-18 17:00:00,110.46500,110.59500,110.46400,110.54800,7666
2018-06-18 21:00:00,110.53800,110.57400,110.02600,110.11800,20766
2018-06-19 01:00:00,110.11700,110.15700,109.67700,109.71800,21841
2018-06-19 05:00:00,109.71900,109.85000,109.55100,109.83800,31948
2018-06-19 09:00:00,109.83700,109.94800,109.78800,109.90400,23198
2018-06-19 13:00:00,109.90300,110.09900,109.70700,109.95200,27723
2018-06-19 17:00:00,109.95100,110.10100,109.86600,110.05900,11706
2018-06-19 21:00:00,110.07200,110.14100,109.98500,110.00400,14531
2018-06-20 01:00:00,110.00600,110.20300,109.85300,110.16100,19030
2018-06-20 05:00:00,110.16000,110.25000,110.08100,110.11100,21120
2018-06-20 09:00:00,110.11200,110.15900,109.99800,110.03500,14602
2018-06-20 13:00:00,110.03400,110.25000,109.95000,110.19800,25217
2018-06-20 17:00:00,110.19700,110.45000,110.16200,110.35500,9734
2018-06-20 21:00:00,110.34200,110.43600,110.32300,110.37600,12470
2018-06-21 01:00:00,110.37700,110.68700,110.33500,110.64500,17889
2018-06-21 05:00:00,110.64400,110.75900,110.36700,110.46700,22967
2018-06-21 09:00:00,110.46800,110.59700,110.20500,110.27400,20670
2018-06-21 13:00:00,110.27700,110.31900,109.85200,109.95700,27394
2018-06-21 17:00:00,109.95600,110.03600,109.84300,109.96700,13886
2018-06-21 21:00:00,109.97600,110.04000,109.84200,109.99800,19214
2018-06-22 01:00:00,109.99400,110.07700,109.93200,110.03200,15309
2018-06-22 05:00:00,110.03100,110.21800,109.86100,110.14300,20210
2018-06-22 09:00:00,110.14200,110.19400,110.04400,110.06100,13357
2018-06-22 13:00:00,110.06200,110.11600,109.80200,109.94500,20771
2018-06-22 17:00:00,109.94600,110.00200,109.87500,109.98600,9082
2018-06-24 21:00:00,109.84000,110.02100,109.58100,109.62400,13489
2018-06-25 01:00:00,109.62600,109.68400,109.45000,109.48800,17676
2018-06-25 05:00:00,109.49000,109.58700,109.37700,109.45700,20330
2018-06-25 09:00:00,109.45500,109.66400,109.41400,109.65000,15555
2018-06-25 13:00:00,109.64700,109.69400,109.47100,109.54400,25847
2018-06-25 17:00:00,109.54500,110.04300,109.36800,109.75900,17889
2018-06-25 21:00:00,109.76200,109.78100,109.50700,109.56100,16288
2018-06-26 01:00:00,109.56200,109.64300,109.36800,109.45700,20536
2018-06-26 05:00:00,109.45800,109.72600,109.45700,109.64800,19819
2018-06-26 09:00:00,109.64700,109.80200,109.55700,109.70600,16849
2018-06-26 13:00:00,109.70800,110.04700,109.67400,109.99700,23988
2018-06-26 17:00:00,109.99600,110.21500,109.98700,110.02300,13189
2018-06-26 21:00:00,110.01900,110.20400,109.89500,109.93500,14375
2018-06-27 01:00:00,109.93700,110.00400,109.77300,109.98900,21078
2018-06-27 05:00:00,109.99000,110.00900,109.68600,109.77400,23987
2018-06-27 09:00:00,109.77500,110.34900,109.76200,110.24900,28302
2018-06-27 13:00:00,110.25000,110.49000,110.24500,110.34700,26836
2018-06-27 17:00:00,110.34600,110.37400,110.14700,110.26900,18591
2018-06-27 21:00:00,110.23800,110.29300,109.96700,110.03800,17691
2018-06-28 01:00:00,110.03900,110.31700,110.00600,110.29200,19633
2018-06-28 05:00:00,110.29300,110.41800,110.23200,110.30400,20603
2018-06-28 09:00:00,110.30500,110.32700,110.06200,110.14900,20444
